customer_id,prob_adquirir_producto,prediccion
5080,0.7937651159587092,1
2556,0.7937479120751953,1
2544,0.7936924146776041,1
4060,0.7936122002677598,1
7122,0.7935007068497029,1
1741,0.7932859922668081,1
3917,0.7932727254821124,1
3010,0.793208535620657,1
5163,0.7931746365271368,1
5372,0.7930539208661421,1
6775,0.7930237381874097,1
1870,0.7929317201512451,1
574,0.7926623078425928,1
8264,0.7925427771213069,1
2135,0.7923286095986344,1
6937,0.7916972886987858,1
7976,0.7914931283378426,1
5562,0.791085357711505,1
7022,0.7910371199951396,1
1331,0.7909825360402492,1
2113,0.7907895733530201,1
5818,0.7905545253010253,1
2097,0.7904929367189322,1
8968,0.7902550085868808,1
4687,0.7900914282944996,1
6888,0.7900488737068506,1
3401,0.7898749458208935,1
7723,0.7898431018419445,1
6936,0.7896749891114621,1
6062,0.7895917369890677,1
6553,0.7890271288313118,1
9795,0.7889224045498145,1
5976,0.7887310990410448,1
9553,0.7885916172153602,1
2472,0.7881432378505699,1
6521,0.7880214455511285,1
4425,0.7879922533483017,1
